Computer_Idn,AssetTag,ServiceTag,ExpressServiceCode,SerialNum,Model,ModelNum,Manufacturer,ChassisType,SalesOrderNumber,ManufactureDate,SystemVersion,HasBattery,CmmGuid,CmmSnmpPort,CmmSlimPort,CmmLocation,IPMIVersion,BMCFirmwareVersion,SDRVersion,SDRFile,SDRPackage,SDRTimeStamp,AMTVersion,ChassisName,BoardName,BackplaneVersion,ESMVersion,OpenManageSupport,OpenManageSupportedComponenets,OpenManageAdministratorVersion,AgentlessInstall,FirmwareVersion,PlatformVersion,BootMode,SupportEndDate,WillAutoRenew,ModelNumber
6323,NULL,e6a0433e-3bb0-38a6-d17e-eb59f713b3f9,41892704683042146705435933690480450514311420142136852480,e6a0433e-3bb0-38a6-d17e-eb59f713b3f9,HVM domU,NULL,Xen,Other,NULL,NULL,4.7.5-2.12,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HVM domU,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6324,NULL,7C34PC2,15968328770,7C34PC2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6325,NULL,D5W383X,28654399437,D5W383X,OptiPlex 990,NULL,Dell Inc.,Mini Tower,NULL,NULL,01,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OptiPlex 990,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6326,NULL,PK01LN1,7501561,PK01LN1,3460CJG,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3460CJG,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6327,5CG5386BKB,5CG5386BKB,542918007899147,5CG5386BKB,HP EliteBook 840 G2,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009D510303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G2,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6328,NULL,NULL,NULL,PF0SNK20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6329,NULL,NULL,NULL,PF0SNK0N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6330,NULL,PF0XRB9J,1991812539079,pf0xrb9j,20L5000AUK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T480,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20L5000AUK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6331,NULL,NULL,NULL,PF0XRB9J,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6332,NULL,PF12TU2M,1991821054846,pf12tu2m,20HH0018UK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HH0018UK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6333,NULL,NULL,NULL,PF12TU2M,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6334,NULL,PF12TTDN,1991821053947,pf12ttdn,20HH0018UK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HH0018UK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6335,NULL,8Y86M32,19483854158,8Y86M32,Latitude E7440,NULL,Dell Inc.,LapTop,NULL,NULL,01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7440,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6336,NULL,NULL,NULL,PF12TTDN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6337,NULL,NULL,NULL,C02V50MVHV2F,MacBook Pro,NULL,Apple Computer Inc.,"MacBookPro14,1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6338,NULL,R90NZD28,2135463752672,R90NZD28,20HCA00QUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51s,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HCA00QUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6339,NULL,PF0VDXWD,1991808555997,PF0VDXWD,20HR000FUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 5th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HR000FUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6340,NULL,7MBR282,16587470594,7MBR282,Precision Tower 5810,NULL,Dell Inc.,Tower,NULL,NULL,A03,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision Tower 5810,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6341,NULL,1J2BT32,3329549822,1J2BT32,Latitude E6440,NULL,Dell Inc.,LapTop,NULL,NULL,00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E6440,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6342,NULL,6YH0062,15145097690,6YH0062,Latitude E6540,NULL,Dell Inc.,LapTop,NULL,NULL,01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E6540,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6343,NULL,GM52V32,36167304926,GM52V32,Latitude E7450,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7450,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6344,NULL,NULL,NULL,GM52V32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6345,NULL,PF163KUJ,1991826548299,pf163kuj,20KH006KUK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 6th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20KH006KUK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6346,NULL,PF163KWF,1991826548367,pf163kwf,20KH006KUK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 6th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20KH006KUK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6347,NULL,NULL,NULL,PF163KUJ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6348,NULL,NULL,NULL,PF163KWF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6349,NULL,PF163MU2,1991826550874,pf163mu2,20KH006KUK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 6th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20KH006KUK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6350,NULL,PF165FY5,1991826635261,pf165fy5,20KH006KUK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 6th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20KH006KUK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6351,NULL,NULL,NULL,PF163MU2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6352,NULL,Parallels-13 FA 8C CD D6 DE 4C 8A 84 C2 F1 52 68 AC A3 36,35978358772981807940311786455725632977052384746694369756567709534187031320415198882299904,Parallels-13 FA 8C CD D6 DE 4C 8A 84 C2 F1 52 68 AC A3 36,Parallels Virtual Platform,NULL,Parallels Software International Inc.,Notebook,NULL,NULL,None,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Parallels Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6353,NULL,NULL,NULL,PF165FY5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6354,5CG721521P,5CG721521P,542922289181341,5CG721521P,HP EliteBook 840 G4,NULL,HP,Notebook,NULL,NULL,KBC Version 45.41,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G4,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6355,NULL,NULL,NULL,5CG721521P,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6356,NULL,C02PRXYMG8WP,1579736283528036096,C02PRXYMG8WP,"MacBookPro11,5",NULL,Apple Inc.,LapTop,NULL,NULL,1.0,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MacBookPro11,5",NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6357,NULL,NULL,NULL,C02SH1XSG8WM,MacBook Pro,NULL,Apple Computer Inc.,"MacBookPro11,5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6358,NULL,NULL,NULL,C02VF0Y5HV2Q,MacBook Pro,NULL,Apple Computer Inc.,"MacBookPro14,2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6359,NULL,R90KJL0S,2135457977644,R90KJL0S,20FCS1PS00,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FCS1PS00,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6360,NULL,7M9M282,16583878082,7M9M282,Precision Tower 5810,NULL,Dell Inc.,Tower,NULL,NULL,A03,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision Tower 5810,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6361,NULL,NULL,NULL,JHG7Q12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6362,NULL,PB00K0C7,1983049641655,PB00K0C7,20AW0009CD,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T440p,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20AW0009CD,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6363,NULL,HMVKHC2,38388579266,HMVKHC2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6364,NULL,3XR0NC2,8571110690,3XR0NC2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6365,NULL,PC0K9VJ7,1985259543523,PC0K9VJ7,20ENS17F00,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20ENS17F00,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6366,NULL,HZ36M12,39126963206,HZ36M12,Latitude E7440,NULL,Dell Inc.,LapTop,NULL,NULL,01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7440,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6367,NULL,PF12LW9G,1991820684436,PF12LW9G,20HJS4N000,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HJS4N000,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6368,NULL,VMware-42 0f 43 28 f7 7d 75 27-9d e4 2f 6a f9 c8 f8 1a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 0f 43 28 f7 7d 75 27-9d e4 2f 6a f9 c8 f8 1a,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6369,NULL,VMware-42 0f 0b 87 a4 cd c3 d2-f8 b9 9a 1a 75 4f a5 91,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 0f 0b 87 a4 cd c3 d2-f8 b9 9a 1a 75 4f a5 91,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6370,5CG7033RH9,5CG7033RH9,542922171547869,5CG7033RH9,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.77,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6371,No Asset Information,R9XMH8Y,59373794770,R9XMH8Y,24382JU,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W530,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24382JU,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6372,NULL,VMware-42 0f 11 0a 3f 92 70 9f-39 df ac d1 be 95 59 8e,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 0f 11 0a 3f 92 70 9f-39 df ac d1 be 95 59 8e,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6373,NULL,PF0ZSRNR,1991815966215,PF0ZSRNR,20HR000FUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 5th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HR000FUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6374,NULL,NULL,NULL,R90NUPE8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6375,5CG5386CQ3,5CG5386CQ3,542918007900651,5cg5386cq3,HP EliteBook 840 G2,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009D510303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G2,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6376,NULL,NULL,NULL,HY76N32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6377,4883-0920-1569-4372-8025-8200-54,4883-0920-1569-4372-8025-8200-54,4506557826149438650529091406786575328608976212328448,4883-0920-1569-4372-8025-8200-54,Virtual Machine,NULL,Microsoft Corporation,Desktop,NULL,NULL,Hyper-V UEFI Release v3.0,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Virtual Machine,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6378,NULL,VMware-42 35 27 67 52 2a 44 69-1a 4e 9a 41 17 f4 12 02,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 27 67 52 2a 44 69-1a 4e 9a 41 17 f4 12 02,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6379,NULL,VMware-42 0f d8 1e 13 60 02 e7-88 ab 33 c4 b4 36 d1 1e,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 0f d8 1e 13 60 02 e7-88 ab 33 c4 b4 36 d1 1e,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6380,NULL,VMware-42 35 52 c2 05 f5 d9 bf-0f 4e f9 95 e0 a6 e3 0b,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 52 c2 05 f5 d9 bf-0f 4e f9 95 e0 a6 e3 0b,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6381,NULL,VMware-42 1f c0 c5 7c f7 3a 9c-4c 0e 06 f4 d2 be c1 13,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 1f c0 c5 7c f7 3a 9c-4c 0e 06 f4 d2 be c1 13,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6382,NULL,VMware-42 35 dd 2a 5e eb 79 00-28 ee 38 5c 5b 77 be 7a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 dd 2a 5e eb 79 00-28 ee 38 5c 5b 77 be 7a,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6383,NULL,VMware-42 0f ed 49 74 79 38 8b-ae 49 31 a5 ca 2a b7 6e,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 0f ed 49 74 79 38 8b-ae 49 31 a5 ca 2a b7 6e,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6384,NULL,VMware-42 1f 33 b0 99 a3 30 53-71 3a a0 d6 4a 46 aa a4,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 1f 33 b0 99 a3 30 53-71 3a a0 d6 4a 46 aa a4,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6385,NULL,VMware-56 4d 02 68 f2 9c 7b fd-af 34 2d 45 3f 41 ed 0d,1024448542609087867286320600545532436457789583808966728487860275649164186731126194176,VMware-56 4d 02 68 f2 9c 7b fd-af 34 2d 45 3f 41 ed 0d,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6386,NULL,VMware-42 35 0b 14 cd 2d 55 29-24 2b 9d a7 1e 7e e3 6e,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 0b 14 cd 2d 55 29-24 2b 9d a7 1e 7e e3 6e,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6387,NULL,VMware-42 0f b1 b4 45 a9 d1 6f-74 b4 12 65 aa 7e b2 56,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 0f b1 b4 45 a9 d1 6f-74 b4 12 65 aa 7e b2 56,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6388,NULL,VMware-42 35 37 de 2e b4 5f 26-3d 9b da fc 4a d9 34 a8,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 37 de 2e b4 5f 26-3d 9b da fc 4a d9 34 a8,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6389,NULL,VMware-42 0f 45 bc fa bf fb e4-de 41 cb 2a 13 c3 e3 48,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 0f 45 bc fa bf fb e4-de 41 cb 2a 13 c3 e3 48,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6390,NULL,VMware-42 35 14 61 8b 63 75 d5-66 e4 95 4c e8 bc 6b 36,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 14 61 8b 63 75 d5-66 e4 95 4c e8 bc 6b 36,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6391,NULL,NULL,NULL,VMware-56 4d a4 f4 cd 3e 09 7d-0d b7 0f aa b4 5f b6 e7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6392,NULL,8CG52319VL,847597808804673,8CG52319VL,HP EliteBook Folio 1040 G1,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009DD18303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio 1040 G1,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
